GSP,GSP_ID,run,question,answer_3class,yes_prob,pred_bin,human
50_SanLuisObispoValley_DraftGSP,50,2,44,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,45,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,46,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,47,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,2,48,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,49,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,50,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,2,51,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,52,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,2,53,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,54,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,55,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,2,56,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,57,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,2,58,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,59,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,60,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,61,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,62,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,63,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,64,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,65,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,66,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,67,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,68,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,2,70,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,1,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,3,3,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,4,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,3,5,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,6,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,7,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,14,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,17,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,18,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,22,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,24,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,3,25,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,3,28,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,29,No,0.15000000000000002,No,Not Applicable
50_SanLuisObispoValley_DraftGSP,50,3,30,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,31,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,32,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,33,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,34,No,0.15000000000000002,No,Yes
50_SanLuisObispoValley_DraftGSP,50,3,36,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,37,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,40,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,41,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,42,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,3,43,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,3,44,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,45,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,46,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,47,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,3,48,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,49,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,50,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,3,51,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,52,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,3,53,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,54,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,55,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,56,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,57,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,3,58,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,59,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,60,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,61,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,62,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,3,63,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,64,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,65,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,3,66,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,67,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,3,68,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,3,70,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,1,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,4,3,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,4,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,4,5,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,6,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,7,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,14,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,17,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,18,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,22,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,24,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,4,25,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,4,28,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,29,No,0.15000000000000002,No,Not Applicable
50_SanLuisObispoValley_DraftGSP,50,4,30,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,31,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,32,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,33,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,34,No,0.15000000000000002,No,Yes
50_SanLuisObispoValley_DraftGSP,50,4,36,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,37,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,40,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,41,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,42,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,4,43,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,4,44,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,45,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,46,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,47,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,4,48,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,49,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,50,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,4,51,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,52,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,4,53,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,54,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,55,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,56,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,57,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,4,58,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,59,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,60,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,61,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,62,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,4,63,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,64,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,65,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,4,66,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,67,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,4,68,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,4,70,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,1,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,5,3,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,4,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,5,5,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,6,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,7,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,14,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,17,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,18,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,22,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,24,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,5,25,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,28,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,29,No,0.15000000000000002,No,Not Applicable
50_SanLuisObispoValley_DraftGSP,50,5,30,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,31,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,32,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,33,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,34,No,0.15000000000000002,No,Yes
50_SanLuisObispoValley_DraftGSP,50,5,36,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,37,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,40,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,41,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,42,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,5,43,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,5,44,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,45,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,46,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,47,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,5,48,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,49,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,50,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,5,51,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,52,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,5,53,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,54,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,55,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,5,56,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,57,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,5,58,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,59,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,60,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,61,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,62,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,5,63,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,64,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,65,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,5,66,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,67,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,5,68,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,5,70,Somewhat,0.25,No,Somewhat
